customer_id,email,first_name,last_name,signup_date,country,gender,birth_year,loyalty_tier
C03633,alex.kumar3633@example.com,Alex,Kumar,2023-01-14,United States,F,1960,Bronze
C03634,drew.patel3634@example.com,Drew,Patel,2024-10-11,India,F,1998,Bronze
C03635,drew.chen3635@example.com,Drew,Chen,2022-12-22,France,M,1982,Bronze
C03636,pat.nguyen3636@example.com,Pat,Nguyen,2024-11-06,Australia,Other,1994,Silver
C03637,chris.khan3637@example.com,Chris,Khan,2023-05-21,India,Other,1957,Bronze
C03638,riley.patel3638@example.com,Riley,Patel,2022-03-17,United States,Other,1993,Silver
C03639,drew.smith3639@example.com,Drew,Smith,2024-08-19,India,Other,2000,Silver
C03640,chris.khan3640@example.com,Chris,Khan,2023-12-27,France,F,1977,Bronze
C03641,pat.smith3641@example.com,Pat,Smith,2025-03-27,India,M,1959,Silver
C03642,jamie.chen3642@example.com,Jamie,Chen,2023-01-28,Brazil,Other,1975,Gold
C03643,riley.brown3643@example.com,Riley,Brown,2022-09-24,France,M,1959,Silver
C03644,jamie.wilson3644@example.com,Jamie,Wilson,2023-09-03,United Kingdom,M,1981,Silver
C03645,avery.brown3645@example.com,Avery,Brown,2024-10-05,Australia,F,1956,Bronze
C03646,chris.smith3646@example.com,Chris,Smith,2023-12-29,India,F,1985,Bronze
C03647,taylor.garcia3647@example.com,Taylor,Garcia,2023-11-04,United States,M,1993,Bronze
C03648,drew.kumar3648@example.com,Drew,Kumar,2025-04-12,United Kingdom,Other,1991,Silver
C03649,morgan.smith3649@example.com,Morgan,Smith,2022-04-25,India,Other,1982,Gold
C03650,drew.wilson3650@example.com,Drew,Wilson,2022-01-31,Brazil,F,1965,Silver
C03651,riley.brown3651@example.com,Riley,Brown,2025-02-27,India,M,1994,Bronze
C03652,avery.brown3652@example.com,Avery,Brown,2023-09-09,France,Other,1981,Bronze
C03653,pat.johnson3653@example.com,Pat,Johnson,2024-01-09,India,Other,1956,Bronze
C03654,morgan.lee3654@example.com,Morgan,Lee,2024-05-20,United Kingdom,F,1991,Bronze
C03655,alex.lee3655@example.com,Alex,Lee,2024-12-17,United States,F,1959,Silver
C03656,jordan.nguyen3656@example.com,Jordan,Nguyen,2023-11-23,United Kingdom,M,1999,Bronze
C03657,blake.garcia3657@example.com,Blake,Garcia,2022-12-07,United States,M,1983,Bronze
C03658,drew.wilson3658@example.com,Drew,Wilson,2024-11-09,United Kingdom,Other,1992,Bronze
C03659,robin.lee3659@example.com,Robin,Lee,2023-10-22,United States,M,2004,Bronze
C03660,avery.smith3660@example.com,Avery,Smith,2024-07-16,France,F,1980,Bronze
C03661,jordan.lee3661@example.com,Jordan,Lee,2023-03-30,Brazil,Other,1995,Bronze
C03662,drew.chen3662@example.com,Drew,Chen,2025-09-08,Brazil,M,1987,Bronze
C03663,jamie.nguyen3663@example.com,Jamie,Nguyen,2024-03-29,Canada,F,1959,Silver
C03664,drew.lee3664@example.com,Drew,Lee,2022-01-13,United Kingdom,M,1973,Bronze
C03665,casey.wilson3665@example.com,Casey,Wilson,2024-07-09,Germany,Other,1989,Gold
C03666,drew.kumar3666@example.com,Drew,Kumar,2022-11-28,Brazil,M,1984,Platinum
C03667,jordan.martin3667@example.com,Jordan,Martin,2022-09-18,United States,Other,1988,Silver
C03668,taylor.lopez3668@example.com,Taylor,Lopez,2025-05-13,France,F,2001,Silver
C03669,alex.martin3669@example.com,Alex,Martin,2024-08-07,Brazil,F,1957,Silver
C03670,sam.kumar3670@example.com,Sam,Kumar,2024-03-31,India,M,1974,Silver
C03671,jordan.brown3671@example.com,Jordan,Brown,2022-03-10,Canada,Other,1978,Bronze
C03672,cameron.singh3672@example.com,Cameron,Singh,2025-02-01,United States,M,1987,Platinum
C03673,avery.nguyen3673@example.com,Avery,Nguyen,2022-07-19,France,Other,1978,Silver
C03674,drew.lopez3674@example.com,Drew,Lopez,2022-07-31,India,M,1970,Silver
C03675,blake.smith3675@example.com,Blake,Smith,2024-06-02,United States,Other,1966,Bronze
C03676,pat.smith3676@example.com,Pat,Smith,2023-12-18,France,Other,1999,Gold
C03677,pat.garcia3677@example.com,Pat,Garcia,2023-07-05,Germany,F,1979,Bronze
C03678,avery.lopez3678@example.com,Avery,Lopez,2024-07-30,United States,Other,1986,Silver
C03679,casey.khan3679@example.com,Casey,Khan,2023-12-29,Brazil,F,2002,Bronze
C03680,jamie.khan3680@example.com,Jamie,Khan,2024-03-25,France,F,1998,Silver
C03681,sam.patel3681@example.com,Sam,Patel,2023-10-11,Brazil,Other,1994,Silver
C03682,pat.brown3682@example.com,Pat,Brown,2023-04-16,United Kingdom,F,2004,Silver
C03683,alex.chen3683@example.com,Alex,Chen,2023-12-01,United States,Other,1986,Gold
C03684,jordan.singh3684@example.com,Jordan,Singh,2024-10-06,United Kingdom,M,1969,Bronze
C03685,chris.martin3685@example.com,Chris,Martin,2024-03-14,Brazil,Other,2003,Platinum
C03686,pat.lee3686@example.com,Pat,Lee,2024-04-10,India,F,1959,Silver
C03687,alex.smith3687@example.com,Alex,Smith,2022-08-02,France,Other,1970,Bronze
C03688,sam.chen3688@example.com,Sam,Chen,2022-06-18,United States,Other,1964,Bronze
C03689,avery.lee3689@example.com,Avery,Lee,2025-07-27,United Kingdom,F,1972,Bronze
C03690,drew.martin3690@example.com,Drew,Martin,2025-08-21,United Kingdom,Other,1972,Bronze
C03691,taylor.patel3691@example.com,Taylor,Patel,2023-05-31,Brazil,F,1980,Bronze
C03692,chris.chen3692@example.com,Chris,Chen,2023-03-29,Brazil,M,1970,Silver
C03693,drew.singh3693@example.com,Drew,Singh,2025-06-04,India,Other,1980,Bronze
C03694,casey.wilson3694@example.com,Casey,Wilson,2024-01-27,France,M,1968,Silver
C03695,blake.garcia3695@example.com,Blake,Garcia,2025-01-07,Germany,F,2003,Bronze
C03696,sam.nguyen3696@example.com,Sam,Nguyen,2025-03-22,United Kingdom,M,1975,Silver
C03697,sam.lee3697@example.com,Sam,Lee,2023-02-05,France,M,1977,Bronze
C03698,blake.lopez3698@example.com,Blake,Lopez,2022-02-26,United States,F,1997,Silver
C03699,casey.lee3699@example.com,Casey,Lee,2022-07-05,United Kingdom,Other,1968,Bronze
C03700,blake.kumar3700@example.com,Blake,Kumar,2023-08-28,United States,M,1974,Bronze
C03701,robin.patel3701@example.com,Robin,Patel,2022-06-07,Germany,M,1973,Bronze
C03702,jamie.brown3702@example.com,Jamie,Brown,2023-08-12,Germany,Other,1972,Bronze
C03703,avery.chen3703@example.com,Avery,Chen,2023-03-22,Australia,F,2000,Bronze
C03704,alex.nguyen3704@example.com,Alex,Nguyen,2024-03-11,India,Other,1993,Bronze
C03705,drew.chen3705@example.com,Drew,Chen,2025-01-01,United States,M,1987,Bronze
C03706,morgan.brown3706@example.com,Morgan,Brown,2022-01-17,Canada,Other,1973,Bronze
C03707,chris.martin3707@example.com,Chris,Martin,2024-01-01,United States,F,1960,Platinum
C03708,blake.patel3708@example.com,Blake,Patel,2024-09-21,United Kingdom,M,1991,Bronze
C03709,cameron.garcia3709@example.com,Cameron,Garcia,2023-06-30,United Kingdom,M,1974,Silver
C03710,sam.garcia3710@example.com,Sam,Garcia,2024-07-09,Canada,Other,1958,Silver
C03711,jordan.patel3711@example.com,Jordan,Patel,2024-04-21,United States,M,1964,Silver
C03712,robin.brown3712@example.com,Robin,Brown,2022-12-10,United States,M,1975,Bronze
C03713,cameron.smith3713@example.com,Cameron,Smith,2024-05-08,Germany,M,1970,Silver
C03714,taylor.wilson3714@example.com,Taylor,Wilson,2025-05-26,France,Other,1984,Bronze
C03715,taylor.singh3715@example.com,Taylor,Singh,2023-08-15,United States,F,1961,Silver
C03716,sam.martin3716@example.com,Sam,Martin,2025-07-19,United States,Other,1989,Bronze
C03717,robin.kumar3717@example.com,Robin,Kumar,2024-10-14,United States,F,1970,Bronze
C03718,morgan.nguyen3718@example.com,Morgan,Nguyen,2023-06-08,India,Other,1989,Bronze
C03719,taylor.chen3719@example.com,Taylor,Chen,2022-01-21,Australia,F,2004,Bronze
C03720,taylor.chen3720@example.com,Taylor,Chen,2022-08-16,Australia,M,2002,Gold
C03721,jamie.lopez3721@example.com,Jamie,Lopez,2025-08-04,France,F,1995,Bronze
C03722,alex.garcia3722@example.com,Alex,Garcia,2025-03-03,India,M,1978,Bronze
C03723,cameron.lopez3723@example.com,Cameron,Lopez,2025-07-30,India,M,1974,Bronze
C03724,blake.wilson3724@example.com,Blake,Wilson,2024-12-25,United States,F,1963,Bronze
C03725,drew.smith3725@example.com,Drew,Smith,2023-03-13,India,M,1992,Silver
C03726,riley.lopez3726@example.com,Riley,Lopez,2022-09-16,United Kingdom,F,1974,Silver
C03727,taylor.singh3727@example.com,Taylor,Singh,2022-04-13,Brazil,F,1987,Silver
C03728,chris.johnson3728@example.com,Chris,Johnson,2024-02-08,India,M,1991,Bronze
C03729,alex.kumar3729@example.com,Alex,Kumar,2025-05-06,United States,M,1999,Bronze
C03730,casey.khan3730@example.com,Casey,Khan,2022-08-14,Australia,F,2001,Bronze
C03731,cameron.martin3731@example.com,Cameron,Martin,2023-04-08,India,F,1999,Silver
C03732,avery.nguyen3732@example.com,Avery,Nguyen,2024-11-15,India,F,1968,Bronze
C03733,alex.lee3733@example.com,Alex,Lee,2023-05-21,Canada,M,1961,Gold
C03734,blake.wilson3734@example.com,Blake,Wilson,2024-03-24,United Kingdom,Other,1985,Bronze
C03735,blake.khan3735@example.com,Blake,Khan,2025-08-31,Brazil,Other,1985,Bronze
C03736,blake.johnson3736@example.com,Blake,Johnson,2023-09-10,Canada,M,1986,Platinum
C03737,jordan.smith3737@example.com,Jordan,Smith,2022-09-30,United Kingdom,Other,1968,Silver
C03738,morgan.patel3738@example.com,Morgan,Patel,2022-08-20,United Kingdom,M,1990,Bronze
C03739,sam.singh3739@example.com,Sam,Singh,2024-02-07,United Kingdom,F,2002,Silver
C03740,cameron.kumar3740@example.com,Cameron,Kumar,2024-11-13,United Kingdom,F,1999,Bronze
C03741,robin.chen3741@example.com,Robin,Chen,2023-05-17,France,F,1981,Bronze
C03742,sam.garcia3742@example.com,Sam,Garcia,2022-01-25,India,M,1986,Bronze
C03743,pat.smith3743@example.com,Pat,Smith,2022-12-04,Brazil,M,2000,Bronze
C03744,casey.martin3744@example.com,Casey,Martin,2024-11-26,India,Other,1980,Bronze
C03745,alex.singh3745@example.com,Alex,Singh,2022-05-17,United States,M,1989,Bronze
C03746,taylor.garcia3746@example.com,Taylor,Garcia,2022-11-16,Brazil,F,1962,Bronze
C03747,casey.singh3747@example.com,Casey,Singh,2024-07-04,United States,Other,1996,Silver
C03748,jamie.singh3748@example.com,Jamie,Singh,2022-03-27,United States,M,1973,Silver
C03749,pat.lee3749@example.com,Pat,Lee,2024-07-14,United States,Other,1982,Bronze
C03750,morgan.lee3750@example.com,Morgan,Lee,2024-05-16,France,F,1997,Silver
C03751,blake.brown3751@example.com,Blake,Brown,2023-03-09,United States,Other,2002,Gold
C03752,sam.lee3752@example.com,Sam,Lee,2024-09-25,Brazil,Other,1990,Silver
C03753,cameron.nguyen3753@example.com,Cameron,Nguyen,2024-09-16,France,F,1977,Bronze
C03754,cameron.wilson3754@example.com,Cameron,Wilson,2023-02-07,India,Other,1966,Silver
C03755,cameron.smith3755@example.com,Cameron,Smith,2023-02-19,France,M,1997,Bronze
C03756,drew.garcia3756@example.com,Drew,Garcia,2023-11-08,France,Other,1969,Bronze
C03757,riley.brown3757@example.com,Riley,Brown,2023-06-25,France,F,2004,Bronze
C03758,cameron.martin3758@example.com,Cameron,Martin,2025-02-27,France,Other,1974,Silver
C03759,cameron.johnson3759@example.com,Cameron,Johnson,2022-09-28,United States,Other,1958,Bronze
C03760,riley.smith3760@example.com,Riley,Smith,2022-08-02,Australia,M,2004,Bronze
C03761,taylor.singh3761@example.com,Taylor,Singh,2025-04-04,United States,M,1977,Bronze
C03762,taylor.johnson3762@example.com,Taylor,Johnson,2022-02-28,United Kingdom,F,1980,Bronze
C03763,taylor.patel3763@example.com,Taylor,Patel,2024-06-01,United States,Other,1965,Bronze
C03764,taylor.martin3764@example.com,Taylor,Martin,2024-07-12,Canada,F,1956,Gold
C03765,avery.nguyen3765@example.com,Avery,Nguyen,2022-05-03,India,M,1962,Silver
C03766,jamie.garcia3766@example.com,Jamie,Garcia,2025-03-08,United States,Other,1991,Bronze
C03767,jordan.nguyen3767@example.com,Jordan,Nguyen,2025-07-21,Brazil,M,2004,Bronze
C03768,drew.johnson3768@example.com,Drew,Johnson,2022-04-28,United States,M,1964,Bronze
C03769,morgan.brown3769@example.com,Morgan,Brown,2024-06-23,Germany,Other,1989,Bronze
C03770,casey.singh3770@example.com,Casey,Singh,2023-01-30,Canada,Other,1998,Silver
C03771,blake.patel3771@example.com,Blake,Patel,2024-07-23,France,M,1968,Gold
C03772,avery.patel3772@example.com,Avery,Patel,2024-08-09,India,F,1982,Bronze
C03773,morgan.johnson3773@example.com,Morgan,Johnson,2022-03-16,Canada,F,1993,Silver
C03774,pat.wilson3774@example.com,Pat,Wilson,2022-01-21,Canada,M,1964,Gold
C03775,taylor.garcia3775@example.com,Taylor,Garcia,2025-04-09,United Kingdom,F,1969,Silver
C03776,blake.lee3776@example.com,Blake,Lee,2025-05-19,Brazil,Other,2002,Bronze
C03777,jordan.smith3777@example.com,Jordan,Smith,2025-01-14,United States,M,1975,Silver
C03778,casey.lopez3778@example.com,Casey,Lopez,2023-01-07,India,Other,1998,Silver
C03779,cameron.chen3779@example.com,Cameron,Chen,2024-03-28,United States,Other,1977,Bronze
C03780,blake.brown3780@example.com,Blake,Brown,2025-03-10,Brazil,M,1959,Bronze
C03781,casey.chen3781@example.com,Casey,Chen,2025-07-07,Canada,M,1982,Gold
C03782,casey.khan3782@example.com,Casey,Khan,2024-04-25,United States,M,1962,Bronze
C03783,chris.wilson3783@example.com,Chris,Wilson,2023-06-05,United Kingdom,M,1989,Bronze
C03784,alex.garcia3784@example.com,Alex,Garcia,2022-04-11,India,M,1975,Silver
C03785,drew.kumar3785@example.com,Drew,Kumar,2024-08-25,United States,Other,2003,Silver
C03786,jordan.patel3786@example.com,Jordan,Patel,2023-05-27,India,Other,1971,Bronze
C03787,casey.lee3787@example.com,Casey,Lee,2023-07-09,Germany,M,1985,Bronze
C03788,robin.wilson3788@example.com,Robin,Wilson,2022-08-14,France,M,1960,Bronze
C03789,drew.smith3789@example.com,Drew,Smith,2022-08-02,Brazil,Other,1968,Silver
C03790,alex.chen3790@example.com,Alex,Chen,2022-03-08,Brazil,F,1966,Bronze
C03791,jordan.kumar3791@example.com,Jordan,Kumar,2023-09-04,Germany,M,1966,Silver
C03792,sam.singh3792@example.com,Sam,Singh,2025-06-14,United States,M,1956,Gold
C03793,jamie.kumar3793@example.com,Jamie,Kumar,2024-02-09,France,M,1969,Silver
C03794,drew.nguyen3794@example.com,Drew,Nguyen,2023-02-11,Germany,Other,1983,Silver
C03795,jordan.martin3795@example.com,Jordan,Martin,2023-10-09,United Kingdom,Other,1984,Silver
C03796,robin.wilson3796@example.com,Robin,Wilson,2025-03-25,Germany,M,1968,Bronze
C03797,casey.chen3797@example.com,Casey,Chen,2023-03-04,United States,Other,1984,Silver
C03798,jamie.wilson3798@example.com,Jamie,Wilson,2024-09-03,India,M,1986,Gold
C03799,jordan.johnson3799@example.com,Jordan,Johnson,2024-10-02,Brazil,Other,1960,Bronze
C03800,drew.smith3800@example.com,Drew,Smith,2023-01-06,United Kingdom,Other,1978,Bronze
C03801,morgan.lopez3801@example.com,Morgan,Lopez,2025-07-09,United States,M,1981,Bronze
C03802,robin.wilson3802@example.com,Robin,Wilson,2024-04-29,France,Other,1978,Bronze
C03803,pat.lee3803@example.com,Pat,Lee,2022-08-17,United Kingdom,Other,1978,Bronze
C03804,jordan.garcia3804@example.com,Jordan,Garcia,2025-08-06,India,F,1994,Bronze
C03805,jordan.kumar3805@example.com,Jordan,Kumar,2024-12-06,United Kingdom,F,1969,Bronze
C03806,pat.nguyen3806@example.com,Pat,Nguyen,2025-05-22,United States,M,1978,Bronze
C03807,drew.patel3807@example.com,Drew,Patel,2022-11-17,India,Other,1972,Bronze
C03808,alex.nguyen3808@example.com,Alex,Nguyen,2023-07-10,India,M,1966,Bronze
C03809,morgan.patel3809@example.com,Morgan,Patel,2025-08-29,Brazil,Other,1997,Bronze
C03810,pat.kumar3810@example.com,Pat,Kumar,2023-10-30,France,Other,1994,Silver
C03811,avery.khan3811@example.com,Avery,Khan,2023-01-15,United States,F,1961,Bronze
C03812,drew.smith3812@example.com,Drew,Smith,2024-01-16,France,F,1989,Gold
C03813,avery.khan3813@example.com,Avery,Khan,2022-04-26,United States,Other,1983,Bronze
C03814,cameron.smith3814@example.com,Cameron,Smith,2024-12-01,United Kingdom,Other,1982,Silver
C03815,jordan.khan3815@example.com,Jordan,Khan,2023-01-14,France,M,1972,Bronze
C03816,casey.brown3816@example.com,Casey,Brown,2025-05-14,India,Other,1972,Silver
C03817,robin.lee3817@example.com,Robin,Lee,2022-10-07,India,Other,1962,Bronze
C03818,sam.johnson3818@example.com,Sam,Johnson,2023-09-10,Germany,F,1999,Silver
C03819,cameron.johnson3819@example.com,Cameron,Johnson,2022-11-05,India,Other,1962,Silver
C03820,cameron.wilson3820@example.com,Cameron,Wilson,2022-04-10,India,M,1959,Bronze
C03821,blake.garcia3821@example.com,Blake,Garcia,2024-09-19,Germany,Other,2003,Bronze
C03822,cameron.chen3822@example.com,Cameron,Chen,2022-10-13,India,F,1962,Bronze
C03823,drew.wilson3823@example.com,Drew,Wilson,2025-01-31,United States,F,2001,Gold
C03824,chris.nguyen3824@example.com,Chris,Nguyen,2025-07-29,India,F,1991,Bronze
C03825,drew.wilson3825@example.com,Drew,Wilson,2024-01-08,Brazil,F,1961,Bronze
C03826,drew.brown3826@example.com,Drew,Brown,2023-10-01,Germany,Other,1994,Bronze
C03827,robin.johnson3827@example.com,Robin,Johnson,2025-01-20,United Kingdom,Other,1993,Gold
C03828,alex.nguyen3828@example.com,Alex,Nguyen,2025-04-28,United States,F,1993,Bronze
C03829,drew.wilson3829@example.com,Drew,Wilson,2023-04-21,Brazil,Other,1968,Bronze
C03830,casey.smith3830@example.com,Casey,Smith,2022-02-22,Brazil,F,2004,Silver
C03831,taylor.khan3831@example.com,Taylor,Khan,2023-05-01,Germany,F,1958,Bronze
C03832,pat.singh3832@example.com,Pat,Singh,2025-02-09,France,Other,1979,Bronze
C03833,alex.nguyen3833@example.com,Alex,Nguyen,2024-10-27,Australia,Other,1992,Bronze
C03834,robin.smith3834@example.com,Robin,Smith,2023-10-30,France,M,1959,Bronze
C03835,blake.brown3835@example.com,Blake,Brown,2024-04-14,United States,F,1998,Silver
C03836,taylor.chen3836@example.com,Taylor,Chen,2023-01-02,India,Other,1996,Bronze
C03837,sam.garcia3837@example.com,Sam,Garcia,2022-09-07,Germany,M,1974,Silver
C03838,sam.lee3838@example.com,Sam,Lee,2025-06-17,Germany,F,1965,Bronze
C03839,cameron.kumar3839@example.com,Cameron,Kumar,2024-05-21,United States,M,1957,Bronze
C03840,taylor.patel3840@example.com,Taylor,Patel,2024-02-14,United States,F,1977,Silver
C03841,taylor.johnson3841@example.com,Taylor,Johnson,2023-03-31,India,M,2000,Bronze
C03842,alex.garcia3842@example.com,Alex,Garcia,2025-08-06,Brazil,M,1996,Silver
C03843,blake.kumar3843@example.com,Blake,Kumar,2023-02-07,Canada,F,1963,Bronze
C03844,morgan.lee3844@example.com,Morgan,Lee,2025-08-20,India,F,1972,Bronze
C03845,drew.khan3845@example.com,Drew,Khan,2024-11-30,Germany,M,2002,Bronze
C03846,alex.johnson3846@example.com,Alex,Johnson,2022-06-22,United States,M,1996,Bronze
C03847,riley.lee3847@example.com,Riley,Lee,2024-03-03,United Kingdom,Other,1968,Bronze
C03848,jordan.chen3848@example.com,Jordan,Chen,2024-03-03,Canada,M,1973,Gold
C03849,cameron.garcia3849@example.com,Cameron,Garcia,2024-11-28,United Kingdom,F,1969,Silver
C03850,chris.singh3850@example.com,Chris,Singh,2025-01-02,United Kingdom,M,1958,Platinum
C03851,cameron.garcia3851@example.com,Cameron,Garcia,2024-10-07,France,Other,1973,Gold
C03852,taylor.garcia3852@example.com,Taylor,Garcia,2022-10-11,United Kingdom,M,1975,Silver
C03853,blake.smith3853@example.com,Blake,Smith,2024-07-17,United States,M,2002,Silver
C03854,avery.khan3854@example.com,Avery,Khan,2022-12-05,Australia,M,1984,Bronze
C03855,casey.wilson3855@example.com,Casey,Wilson,2024-11-11,United States,F,1957,Bronze
C03856,pat.chen3856@example.com,Pat,Chen,2022-04-15,United States,F,1972,Bronze
C03857,taylor.johnson3857@example.com,Taylor,Johnson,2024-02-09,Brazil,M,1966,Bronze
C03858,riley.patel3858@example.com,Riley,Patel,2024-02-02,India,F,1994,Bronze
C03859,chris.martin3859@example.com,Chris,Martin,2025-05-29,United Kingdom,F,1984,Bronze
C03860,blake.smith3860@example.com,Blake,Smith,2025-07-05,Germany,F,1963,Gold
C03861,jordan.khan3861@example.com,Jordan,Khan,2022-08-13,India,M,1964,Gold
C03862,avery.martin3862@example.com,Avery,Martin,2024-01-08,Australia,F,1998,Silver
C03863,taylor.lopez3863@example.com,Taylor,Lopez,2022-07-02,France,Other,1962,Bronze
C03864,alex.khan3864@example.com,Alex,Khan,2023-03-20,Germany,M,1987,Bronze
C03865,morgan.kumar3865@example.com,Morgan,Kumar,2023-09-15,Brazil,M,1960,Gold
C03866,avery.smith3866@example.com,Avery,Smith,2025-06-13,India,F,1994,Bronze
C03867,morgan.patel3867@example.com,Morgan,Patel,2024-01-19,United States,M,1973,Gold
C03868,morgan.johnson3868@example.com,Morgan,Johnson,2022-06-04,Australia,Other,1955,Bronze
C03869,taylor.lee3869@example.com,Taylor,Lee,2022-08-23,France,F,1987,Silver
C03870,blake.martin3870@example.com,Blake,Martin,2023-05-25,United Kingdom,Other,1994,Silver
C03871,casey.johnson3871@example.com,Casey,Johnson,2023-12-10,India,Other,1971,Bronze
C03872,avery.lopez3872@example.com,Avery,Lopez,2024-06-12,India,M,1962,Bronze
C03873,riley.brown3873@example.com,Riley,Brown,2022-10-25,France,F,1988,Silver
C03874,cameron.smith3874@example.com,Cameron,Smith,2022-05-17,United States,Other,1977,Bronze
C03875,alex.kumar3875@example.com,Alex,Kumar,2025-05-07,India,M,1969,Bronze
C03876,pat.wilson3876@example.com,Pat,Wilson,2023-03-13,United States,Other,1974,Gold
C03877,cameron.khan3877@example.com,Cameron,Khan,2025-07-28,United States,M,1957,Bronze
C03878,robin.martin3878@example.com,Robin,Martin,2024-02-03,Canada,M,2000,Bronze
C03879,robin.martin3879@example.com,Robin,Martin,2022-06-01,India,Other,1988,Silver
C03880,avery.smith3880@example.com,Avery,Smith,2025-08-18,India,Other,1976,Platinum
C03881,cameron.lee3881@example.com,Cameron,Lee,2024-10-28,Brazil,M,1993,Bronze
C03882,blake.smith3882@example.com,Blake,Smith,2022-08-23,Germany,F,1989,Bronze
C03883,riley.kumar3883@example.com,Riley,Kumar,2023-07-15,United States,Other,2000,Silver
C03884,riley.patel3884@example.com,Riley,Patel,2022-02-07,France,Other,1962,Bronze
C03885,riley.kumar3885@example.com,Riley,Kumar,2024-04-01,India,F,1991,Silver
C03886,avery.khan3886@example.com,Avery,Khan,2025-05-27,Australia,Other,1982,Silver
C03887,cameron.nguyen3887@example.com,Cameron,Nguyen,2025-01-07,Australia,F,1998,Platinum
C03888,sam.khan3888@example.com,Sam,Khan,2022-09-30,United Kingdom,F,1987,Bronze
C03889,riley.garcia3889@example.com,Riley,Garcia,2022-11-04,Australia,M,1970,Bronze
C03890,pat.patel3890@example.com,Pat,Patel,2024-01-03,United States,Other,1963,Bronze
C03891,blake.wilson3891@example.com,Blake,Wilson,2023-03-20,Canada,M,2003,Silver
C03892,jordan.brown3892@example.com,Jordan,Brown,2025-05-13,United States,M,1975,Silver
C03893,chris.kumar3893@example.com,Chris,Kumar,2024-05-02,United States,F,1959,Gold
C03894,riley.khan3894@example.com,Riley,Khan,2024-02-17,France,Other,1960,Bronze
C03895,cameron.smith3895@example.com,Cameron,Smith,2022-04-25,France,F,1967,Bronze
C03896,robin.lee3896@example.com,Robin,Lee,2022-03-06,India,M,1974,Bronze
C03897,robin.lopez3897@example.com,Robin,Lopez,2024-04-04,United States,Other,2001,Bronze
C03898,cameron.brown3898@example.com,Cameron,Brown,2022-10-29,India,Other,1962,Bronze
C03899,robin.patel3899@example.com,Robin,Patel,2024-08-26,France,Other,2003,Silver
C03900,jordan.nguyen3900@example.com,Jordan,Nguyen,2022-08-21,France,F,1957,Silver
C03901,avery.smith3901@example.com,Avery,Smith,2024-06-25,France,Other,1966,Gold
C03902,sam.johnson3902@example.com,Sam,Johnson,2024-07-09,France,F,2003,Bronze
C03903,pat.smith3903@example.com,Pat,Smith,2022-06-26,India,M,1979,Silver
C03904,morgan.patel3904@example.com,Morgan,Patel,2024-10-31,Brazil,M,1990,Bronze
C03905,morgan.nguyen3905@example.com,Morgan,Nguyen,2022-02-22,United Kingdom,F,1980,Silver
C03906,riley.garcia3906@example.com,Riley,Garcia,2024-09-25,United Kingdom,M,1994,Silver
C03907,alex.khan3907@example.com,Alex,Khan,2023-01-20,India,Other,1958,Bronze
C03908,avery.nguyen3908@example.com,Avery,Nguyen,2025-06-30,France,Other,1984,Silver
C03909,pat.patel3909@example.com,Pat,Patel,2024-02-19,United Kingdom,M,1989,Gold
C03910,chris.chen3910@example.com,Chris,Chen,2024-04-24,United States,Other,1985,Bronze
C03911,jordan.brown3911@example.com,Jordan,Brown,2025-06-12,Canada,Other,1977,Silver
C03912,chris.nguyen3912@example.com,Chris,Nguyen,2023-12-09,France,M,1970,Gold
C03913,jamie.kumar3913@example.com,Jamie,Kumar,2022-01-22,United States,Other,1983,Bronze
C03914,morgan.patel3914@example.com,Morgan,Patel,2024-04-22,India,M,1987,Gold
C03915,alex.lee3915@example.com,Alex,Lee,2025-01-21,Brazil,Other,1993,Silver
C03916,taylor.lee3916@example.com,Taylor,Lee,2023-01-31,United States,Other,1961,Bronze
C03917,pat.chen3917@example.com,Pat,Chen,2023-10-02,France,M,1993,Gold
C03918,sam.garcia3918@example.com,Sam,Garcia,2024-05-23,India,F,2002,Silver
C03919,sam.wilson3919@example.com,Sam,Wilson,2022-03-31,Canada,Other,1994,Bronze
C03920,pat.smith3920@example.com,Pat,Smith,2023-04-02,India,Other,1995,Silver
C03921,casey.brown3921@example.com,Casey,Brown,2022-12-20,Brazil,Other,1999,Gold
C03922,morgan.nguyen3922@example.com,Morgan,Nguyen,2023-03-15,United States,M,1990,Silver
C03923,robin.wilson3923@example.com,Robin,Wilson,2022-12-11,United Kingdom,F,1978,Gold
C03924,jamie.patel3924@example.com,Jamie,Patel,2023-10-19,United Kingdom,Other,1956,Bronze
C03925,jamie.johnson3925@example.com,Jamie,Johnson,2022-05-21,Germany,F,1985,Silver
C03926,robin.johnson3926@example.com,Robin,Johnson,2025-01-21,Canada,Other,2004,Bronze
C03927,drew.lee3927@example.com,Drew,Lee,2022-10-11,Germany,Other,1981,Bronze
C03928,avery.lopez3928@example.com,Avery,Lopez,2022-08-11,France,M,1994,Gold
C03929,riley.singh3929@example.com,Riley,Singh,2023-04-08,France,F,1987,Bronze
C03930,alex.garcia3930@example.com,Alex,Garcia,2025-07-23,France,F,1996,Silver
C03931,sam.brown3931@example.com,Sam,Brown,2025-03-09,United States,M,1991,Bronze
C03932,blake.johnson3932@example.com,Blake,Johnson,2024-11-12,France,Other,1962,Bronze
C03933,blake.johnson3933@example.com,Blake,Johnson,2025-07-17,United States,F,1981,Gold
C03934,sam.lopez3934@example.com,Sam,Lopez,2023-10-27,India,M,1967,Bronze
